unit,word_id,word,current_cefr,current_issue,proposed_definition,candidate_source,source_reference,cambridge_review_url,oxford_review_url,automated_flags,review_status,approved,review_notes
jungle,rock,Rock,B1,placeholder definition,A hard natural material found on the ground.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/rock,https://www.oxfordlearnersdictionaries.com/definition/english/rock,word-count-8-target-10-24,review-reused-copy,,
jungle,cave,Cave,B1,placeholder definition,To hollow out as if making a cave or opening.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01285636-v,https://dictionary.cambridge.org/dictionary/english/cave,https://www.oxfordlearnersdictionaries.com/definition/english/cave,headword-leakage,review-wording-and-level,,
jungle,cliff,Cliff,B1,placeholder definition,A steep wall of rock or earth.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/cliff,https://www.oxfordlearnersdictionaries.com/definition/english/cliff,word-count-7-target-10-24,review-reused-copy,,
jungle,ravine,Ravine,B1,placeholder definition,A deep narrow steep-sided valley (especially one formed by running water).,Open English WordNet 2024,https://en-word.net/view/synset/oewn-09428665-n,https://dictionary.cambridge.org/dictionary/english/ravine,https://www.oxfordlearnersdictionaries.com/definition/english/ravine,,review-wording-and-level,,
jungle,lagoon,Lagoon,B1,placeholder definition,A body of water cut off from a larger body by a reef of sand or coral.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-09351652-n,https://dictionary.cambridge.org/dictionary/english/lagoon,https://www.oxfordlearnersdictionaries.com/definition/english/lagoon,,review-wording-and-level,,
jungle,understory,Understory,B2,placeholder definition,"Vegetation growing above the forest floor and beneath the canopy forms a shaded layer of small trees, shrubs, and young saplings.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=understory:noun:0,https://dictionary.cambridge.org/dictionary/english/understory,https://www.oxfordlearnersdictionaries.com/definition/english/understory,,review-sense-wording-and-level,,
jungle,forest-floor,Forest Floor,B2,placeholder definition,Forest Floor.,local language model draft,,https://dictionary.cambridge.org/dictionary/english/forest-floor,https://www.oxfordlearnersdictionaries.com/definition/english/forest-floor,word-count-2-target-10-24; headword-leakage,machine-draft-needs-source-and-human-review,,
jungle,clearing,Clearing,B1,placeholder definition,A tract of land with few or no trees in the middle of a wooded area.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-08558851-n,https://dictionary.cambridge.org/dictionary/english/clearing,https://www.oxfordlearnersdictionaries.com/definition/english/clearing,,review-wording-and-level,,
jungle,trail,Trail,B1,placeholder definition,A path through a natural area for walking.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/trail,https://www.oxfordlearnersdictionaries.com/definition/english/trail,word-count-8-target-10-24,review-reused-copy,,
jungle,bridge,Bridge,B1,placeholder definition,A structure built over water or a low place for people to cross.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/bridge,https://www.oxfordlearnersdictionaries.com/definition/english/bridge,,review-reused-copy,,
jungle,tree-house,Tree House,B2,placeholder definition,A small structure for playing that is built among a tree’s branches.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=tree_house:noun:0,https://dictionary.cambridge.org/dictionary/english/tree-house,https://www.oxfordlearnersdictionaries.com/definition/english/tree-house,,review-wording-and-level,,
jungle,rope,Rope,B1,placeholder definition,A strong cord used for tying or securing things.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/rope,https://www.oxfordlearnersdictionaries.com/definition/english/rope,word-count-9-target-10-24,review-reused-copy,,
jungle,hammock,Hammock,B1,placeholder definition,A hanging bed made from fabric or netting.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/hammock,https://www.oxfordlearnersdictionaries.com/definition/english/hammock,word-count-8-target-10-24,review-reused-copy,,
jungle,campsite,Campsite,B1,placeholder definition,A site where people on holiday can pitch a tent.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-08535449-n,https://dictionary.cambridge.org/dictionary/english/campsite,https://www.oxfordlearnersdictionaries.com/definition/english/campsite,,review-wording-and-level,,
jungle,roar,Roar,B1,placeholder definition,A deep prolonged loud noise.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07392282-n,https://dictionary.cambridge.org/dictionary/english/roar,https://www.oxfordlearnersdictionaries.com/definition/english/roar,word-count-5-target-10-24,review-wording-and-level,,
jungle,screech,Screech,B1,placeholder definition,A high-pitched noise resembling a human cry.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07407761-n,https://dictionary.cambridge.org/dictionary/english/screech,https://www.oxfordlearnersdictionaries.com/definition/english/screech,word-count-7-target-10-24,review-wording-and-level,,
jungle,buzz,Buzz,B1,placeholder definition,Sound of rapid vibration.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07392834-n,https://dictionary.cambridge.org/dictionary/english/buzz,https://www.oxfordlearnersdictionaries.com/definition/english/buzz,word-count-4-target-10-24,review-wording-and-level,,
jungle,chirp,Chirp,B1,placeholder definition,A sharp sound made by small birds or insects.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07394009-n,https://dictionary.cambridge.org/dictionary/english/chirp,https://www.oxfordlearnersdictionaries.com/definition/english/chirp,word-count-9-target-10-24,review-wording-and-level,,
jungle,rustle,Rustle,B1,placeholder definition,To take illegally.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02281983-v,https://dictionary.cambridge.org/dictionary/english/rustle,https://www.oxfordlearnersdictionaries.com/definition/english/rustle,word-count-3-target-10-24,review-wording-and-level,,
jungle,splash,Splash,B1,placeholder definition,A small quantity of something moist or liquid.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-13783311-n,https://dictionary.cambridge.org/dictionary/english/splash,https://www.oxfordlearnersdictionaries.com/definition/english/splash,word-count-8-target-10-24,review-wording-and-level,,
jungle,echo,Echo,B1,placeholder definition,An imitation or repetition.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01023061-n,https://dictionary.cambridge.org/dictionary/english/echo,https://www.oxfordlearnersdictionaries.com/definition/english/echo,word-count-4-target-10-24,review-wording-and-level,,
jungle,humidity,Humidity,B1,placeholder definition,The amount of water vapour in the air.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/humidity,https://www.oxfordlearnersdictionaries.com/definition/english/humidity,word-count-8-target-10-24,review-reused-copy,,
jungle,heat,Heat,B1,placeholder definition,To provide with heat.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02338354-v,https://dictionary.cambridge.org/dictionary/english/heat,https://www.oxfordlearnersdictionaries.com/definition/english/heat,word-count-4-target-10-24; headword-leakage,review-wording-and-level,,
jungle,shadow,Shadow,B1,placeholder definition,A premonition of something adverse.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07537657-n,https://dictionary.cambridge.org/dictionary/english/shadow,https://www.oxfordlearnersdictionaries.com/definition/english/shadow,word-count-5-target-10-24,review-wording-and-level,,
jungle,banana-plant,Banana Plant,B2,placeholder definition,Banana Plant.,local language model draft,,https://dictionary.cambridge.org/dictionary/english/banana-plant,https://www.oxfordlearnersdictionaries.com/definition/english/banana-plant,word-count-2-target-10-24; headword-leakage,machine-draft-needs-source-and-human-review,,
jungle,rubber-tree,Rubber Tree,B2,placeholder definition,Rubber Tree.,local language model draft,,https://dictionary.cambridge.org/dictionary/english/rubber-tree,https://www.oxfordlearnersdictionaries.com/definition/english/rubber-tree,word-count-2-target-10-24; headword-leakage,machine-draft-needs-source-and-human-review,,
jungle,rope-bridge,Rope Bridge,B2,placeholder definition,A bridge built from ropes instead of rigid beams carries people across a gap or stretch of water.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=rope_bridge:noun:0,https://dictionary.cambridge.org/dictionary/english/rope-bridge,https://www.oxfordlearnersdictionaries.com/definition/english/rope-bridge,,review-wording-and-level,,
jungle,rainfall,Rainfall,B1,placeholder definition,Water falling in drops from vapor condensed in the atmosphere.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-11521799-n,https://dictionary.cambridge.org/dictionary/english/rainfall,https://www.oxfordlearnersdictionaries.com/definition/english/rainfall,,review-wording-and-level,,
footwear,sneakers,Sneakers,A2,placeholder definition,A canvas shoe with a pliable rubber sole.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-03477658-n,https://dictionary.cambridge.org/dictionary/english/sneakers,https://www.oxfordlearnersdictionaries.com/definition/english/sneakers,,review-wording-and-level,,
footwear,canvas-shoes,Canvas Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/canvas-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/canvas-shoes,missing-draft,needs-manual-definition,,
footwear,slip-ons,Slip-Ons,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/slip-ons,https://www.oxfordlearnersdictionaries.com/definition/english/slip-ons,missing-draft,needs-manual-definition,,
footwear,espadrilles,Espadrilles,B1,placeholder definition,A sandal with a sole made of rope or rubber and a cloth upper part.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-03302032-n,https://dictionary.cambridge.org/dictionary/english/espadrilles,https://www.oxfordlearnersdictionaries.com/definition/english/espadrilles,,review-wording-and-level,,
footwear,moccasins,Moccasins,A2,placeholder definition,Soft leather shoe.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-03782410-n,https://dictionary.cambridge.org/dictionary/english/moccasins,https://www.oxfordlearnersdictionaries.com/definition/english/moccasins,word-count-3-target-8-18,review-wording-and-level,,
footwear,boat-shoes,Boat Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/boat-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/boat-shoes,missing-draft,needs-manual-definition,,
footwear,platform-shoes,Platform Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/platform-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/platform-shoes,missing-draft,needs-manual-definition,,
footwear,high-tops,High-Tops,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/high-tops,https://www.oxfordlearnersdictionaries.com/definition/english/high-tops,missing-draft,needs-manual-definition,,
footwear,low-tops,Low-Tops,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/low-tops,https://www.oxfordlearnersdictionaries.com/definition/english/low-tops,missing-draft,needs-manual-definition,,
footwear,skate-shoes,Skate Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/skate-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/skate-shoes,missing-draft,needs-manual-definition,,
footwear,oxford-shoes,Oxford Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/oxford-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/oxford-shoes,missing-draft,needs-manual-definition,,
footwear,derby-shoes,Derby Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/derby-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/derby-shoes,missing-draft,needs-manual-definition,,
footwear,loafers,Loafers,A2,placeholder definition,Person who does no work.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-10217586-n,https://dictionary.cambridge.org/dictionary/english/loafers,https://www.oxfordlearnersdictionaries.com/definition/english/loafers,word-count-5-target-8-18,review-wording-and-level,,
footwear,brogues,Brogues,A2,placeholder definition,A thick and heavy shoe.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02908252-n,https://dictionary.cambridge.org/dictionary/english/brogues,https://www.oxfordlearnersdictionaries.com/definition/english/brogues,word-count-5-target-8-18,review-wording-and-level,,
footwear,monk-strap,Monk Strap,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/monk-strap,https://www.oxfordlearnersdictionaries.com/definition/english/monk-strap,missing-draft,needs-manual-definition,,
footwear,pumps,Pumps,A2,placeholder definition,To move up and down.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01857178-v,https://dictionary.cambridge.org/dictionary/english/pumps,https://www.oxfordlearnersdictionaries.com/definition/english/pumps,word-count-5-target-8-18,review-wording-and-level,,
footwear,stilettos,Stilettos,A2,placeholder definition,A small dagger with a tapered blade.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-04326030-n,https://dictionary.cambridge.org/dictionary/english/stilettos,https://www.oxfordlearnersdictionaries.com/definition/english/stilettos,word-count-7-target-8-18,review-wording-and-level,,
footwear,kitten-heels,Kitten Heels,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/kitten-heels,https://www.oxfordlearnersdictionaries.com/definition/english/kitten-heels,missing-draft,needs-manual-definition,,
footwear,block-heels,Block Heels,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/block-heels,https://www.oxfordlearnersdictionaries.com/definition/english/block-heels,missing-draft,needs-manual-definition,,
footwear,dress-shoes,Dress Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/dress-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/dress-shoes,missing-draft,needs-manual-definition,,
footwear,ankle-boots,Ankle Boots,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/ankle-boots,https://www.oxfordlearnersdictionaries.com/definition/english/ankle-boots,missing-draft,needs-manual-definition,,
footwear,knee-high-boots,Knee-High Boots,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/knee-high-boots,https://www.oxfordlearnersdictionaries.com/definition/english/knee-high-boots,missing-draft,needs-manual-definition,,
footwear,combat-boots,Combat Boots,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/combat-boots,https://www.oxfordlearnersdictionaries.com/definition/english/combat-boots,missing-draft,needs-manual-definition,,
footwear,chelsea-boots,Chelsea Boots,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/chelsea-boots,https://www.oxfordlearnersdictionaries.com/definition/english/chelsea-boots,missing-draft,needs-manual-definition,,
footwear,cowboy-boots,Cowboy Boots,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/cowboy-boots,https://www.oxfordlearnersdictionaries.com/definition/english/cowboy-boots,missing-draft,needs-manual-definition,,
footwear,rain-boots,Rain Boots,B1,placeholder definition,Waterproof shoes worn in wet weather.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/rain-boots,https://www.oxfordlearnersdictionaries.com/definition/english/rain-boots,word-count-6-target-10-24,review-reused-copy,,
footwear,snow-boots,Snow Boots,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/snow-boots,https://www.oxfordlearnersdictionaries.com/definition/english/snow-boots,missing-draft,needs-manual-definition,,
footwear,hiking-boots,Hiking Boots,B1,placeholder definition,Strong shoes designed for walking on rough ground.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/hiking-boots,https://www.oxfordlearnersdictionaries.com/definition/english/hiking-boots,word-count-8-target-10-24,review-reused-copy,,
footwear,work-boots,Work Boots,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/work-boots,https://www.oxfordlearnersdictionaries.com/definition/english/work-boots,missing-draft,needs-manual-definition,,
footwear,riding-boots,Riding Boots,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/riding-boots,https://www.oxfordlearnersdictionaries.com/definition/english/riding-boots,missing-draft,needs-manual-definition,,
footwear,sandals,Sandals,A2,placeholder definition,A shoe consisting of a sole fastened by straps to the foot.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-04140872-n,https://dictionary.cambridge.org/dictionary/english/sandals,https://www.oxfordlearnersdictionaries.com/definition/english/sandals,,review-wording-and-level,,
footwear,flip-flops,Flip-Flops,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/flip-flops,https://www.oxfordlearnersdictionaries.com/definition/english/flip-flops,missing-draft,needs-manual-definition,,
footwear,slides,Slides,A2,placeholder definition,(geology) the descent of a large mass of earth or rocks or snow etc.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07419544-n,https://dictionary.cambridge.org/dictionary/english/slides,https://www.oxfordlearnersdictionaries.com/definition/english/slides,,review-wording-and-level,,
footwear,gladiator-sandals,Gladiator Sandals,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/gladiator-sandals,https://www.oxfordlearnersdictionaries.com/definition/english/gladiator-sandals,missing-draft,needs-manual-definition,,
footwear,wedges,Wedges,A2,placeholder definition,A block of wood used to prevent the sliding or rolling of a heavy object.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-03027561-n,https://dictionary.cambridge.org/dictionary/english/wedges,https://www.oxfordlearnersdictionaries.com/definition/english/wedges,,review-wording-and-level,,
footwear,platform-sandals,Platform Sandals,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/platform-sandals,https://www.oxfordlearnersdictionaries.com/definition/english/platform-sandals,missing-draft,needs-manual-definition,,
footwear,strappy-sandals,Strappy Sandals,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/strappy-sandals,https://www.oxfordlearnersdictionaries.com/definition/english/strappy-sandals,missing-draft,needs-manual-definition,,
footwear,huaraches,Huaraches,A2,placeholder definition,A sandal with flat heels and an upper of woven leather straps.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-03552710-n,https://dictionary.cambridge.org/dictionary/english/huaraches,https://www.oxfordlearnersdictionaries.com/definition/english/huaraches,,review-wording-and-level,,
footwear,clogs,Clogs,A2,placeholder definition,A dance performed while wearing shoes with wooden soles.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-00531245-n,https://dictionary.cambridge.org/dictionary/english/clogs,https://www.oxfordlearnersdictionaries.com/definition/english/clogs,,review-wording-and-level,,
footwear,mules,Mules,A2,placeholder definition,Hybrid offspring of a male donkey and a female horse.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02392753-n,https://dictionary.cambridge.org/dictionary/english/mules,https://www.oxfordlearnersdictionaries.com/definition/english/mules,,review-wording-and-level,,
footwear,running-shoes,Running Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/running-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/running-shoes,missing-draft,needs-manual-definition,,
footwear,cross-trainers,Cross-Trainers,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/cross-trainers,https://www.oxfordlearnersdictionaries.com/definition/english/cross-trainers,missing-draft,needs-manual-definition,,
footwear,basketball-shoes,Basketball Shoes,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/basketball-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/basketball-shoes,missing-draft,needs-manual-definition,,
footwear,soccer-cleats,Soccer Cleats,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/soccer-cleats,https://www.oxfordlearnersdictionaries.com/definition/english/soccer-cleats,missing-draft,needs-manual-definition,,
footwear,tennis-shoes,Tennis Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/tennis-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/tennis-shoes,missing-draft,needs-manual-definition,,
footwear,climbing-shoes,Climbing Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/climbing-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/climbing-shoes,missing-draft,needs-manual-definition,,
footwear,cycling-shoes,Cycling Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/cycling-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/cycling-shoes,missing-draft,needs-manual-definition,,
footwear,dance-shoes,Dance Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/dance-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/dance-shoes,missing-draft,needs-manual-definition,,
footwear,bowling-shoes,Bowling Shoes,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/bowling-shoes,https://www.oxfordlearnersdictionaries.com/definition/english/bowling-shoes,missing-draft,needs-manual-definition,,
shopping-mall,clothing-store,Clothing Store,B2,placeholder definition,A store where customers purchase clothes and other items they wear.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=clothing_store:noun:0,https://dictionary.cambridge.org/dictionary/english/clothing-store,https://www.oxfordlearnersdictionaries.com/definition/english/clothing-store,,review-sense-wording-and-level,,
shopping-mall,shoe-store,Shoe Store,B2,placeholder definition,A retail shop that sells footwear to customers.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=shoe_store:noun:0,https://dictionary.cambridge.org/dictionary/english/shoe-store,https://www.oxfordlearnersdictionaries.com/definition/english/shoe-store,word-count-8-target-10-24,review-wording-and-level,,
shopping-mall,electronics-store,Electronics Store,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/electronics-store,https://www.oxfordlearnersdictionaries.com/definition/english/electronics-store,missing-draft,needs-manual-definition,,
shopping-mall,bookstore,Bookstore,B1,placeholder definition,A shop where books are sold.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02874886-n,https://dictionary.cambridge.org/dictionary/english/bookstore,https://www.oxfordlearnersdictionaries.com/definition/english/bookstore,word-count-6-target-10-24,review-wording-and-level,,
shopping-mall,toy-store,Toy Store,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/toy-store,https://www.oxfordlearnersdictionaries.com/definition/english/toy-store,missing-draft,needs-manual-definition,,
shopping-mall,jewelry-store,Jewelry Store,B2,placeholder definition,A retail business that sells jewelry and purchases jewelry from customers.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=jewelry_store:noun:0,https://dictionary.cambridge.org/dictionary/english/jewelry-store,https://www.oxfordlearnersdictionaries.com/definition/english/jewelry-store,,review-wording-and-level,,
shopping-mall,sports-store,Sports Store,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/sports-store,https://www.oxfordlearnersdictionaries.com/definition/english/sports-store,missing-draft,needs-manual-definition,,
shopping-mall,pet-store,Pet Store,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/pet-store,https://www.oxfordlearnersdictionaries.com/definition/english/pet-store,missing-draft,needs-manual-definition,,
shopping-mall,pharmacy,Pharmacy,B1,placeholder definition,The art and science of preparing and dispensing drugs and medicines.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-06064831-n,https://dictionary.cambridge.org/dictionary/english/pharmacy,https://www.oxfordlearnersdictionaries.com/definition/english/pharmacy,,review-wording-and-level,,
shopping-mall,department-store,Department Store,C1,placeholder definition,"A large shop sells many kinds of products, with each group displayed in a different section.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=department_store:noun:0,https://dictionary.cambridge.org/dictionary/english/department-store,https://www.oxfordlearnersdictionaries.com/definition/english/department-store,,review-wording-and-level,,
shopping-mall,escalator,Escalator,B1,placeholder definition,A clause in a contract that provides for an increase or a decrease in wages or prices or benefits etc. depending on certain conditions (as a change in the cost of living index).,Open English WordNet 2024,https://en-word.net/view/synset/oewn-06405443-n,https://dictionary.cambridge.org/dictionary/english/escalator,https://www.oxfordlearnersdictionaries.com/definition/english/escalator,word-count-33-target-10-24,review-wording-and-level,,
shopping-mall,elevator,Elevator,B1,placeholder definition,Lifting device consisting of a platform or cage that is raised and lowered mechanically in a vertical shaft in order to move people from one floor to another in a building.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-03286056-n,https://dictionary.cambridge.org/dictionary/english/elevator,https://www.oxfordlearnersdictionaries.com/definition/english/elevator,word-count-31-target-10-24,review-wording-and-level,,
shopping-mall,fountain,Fountain,B1,placeholder definition,A structure that sends water upward and lets it fall back down.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/fountain,https://www.oxfordlearnersdictionaries.com/definition/english/fountain,,review-reused-copy,,
shopping-mall,directory,Directory,B1,placeholder definition,An alphabetical list of names and addresses.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-06435262-n,https://dictionary.cambridge.org/dictionary/english/directory,https://www.oxfordlearnersdictionaries.com/definition/english/directory,word-count-7-target-10-24,review-wording-and-level,,
shopping-mall,bench,Bench,B1,placeholder definition,The magistrate or judge or judges sitting in court in judicial capacity to compose the court collectively.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-08345627-n,https://dictionary.cambridge.org/dictionary/english/bench,https://www.oxfordlearnersdictionaries.com/definition/english/bench,,review-wording-and-level,,
shopping-mall,restroom,Restroom,B1,placeholder definition,A public room containing toilets and washing facilities.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/restroom,https://www.oxfordlearnersdictionaries.com/definition/english/restroom,word-count-8-target-10-24,review-reused-copy,,
shopping-mall,parking-garage,Parking Garage,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/parking-garage,https://www.oxfordlearnersdictionaries.com/definition/english/parking-garage,missing-draft,needs-manual-definition,,
shopping-mall,entrance,Entrance,B1,placeholder definition,Something that provides access (to get in or get out).,Open English WordNet 2024,https://en-word.net/view/synset/oewn-03295682-n,https://dictionary.cambridge.org/dictionary/english/entrance,https://www.oxfordlearnersdictionaries.com/definition/english/entrance,,review-wording-and-level,,
shopping-mall,exit,Exit,B1,placeholder definition,To move out of or depart from.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02019450-v,https://dictionary.cambridge.org/dictionary/english/exit,https://www.oxfordlearnersdictionaries.com/definition/english/exit,word-count-7-target-10-24,review-wording-and-level,,
shopping-mall,security-office,Security Office,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/security-office,https://www.oxfordlearnersdictionaries.com/definition/english/security-office,missing-draft,needs-manual-definition,,
shopping-mall,food-court,Food Court,B2,placeholder definition,"An area, often in a shopping mall, where several fast-food outlets surround a shared dining space.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=food_court:noun:0,https://dictionary.cambridge.org/dictionary/english/food-court,https://www.oxfordlearnersdictionaries.com/definition/english/food-court,,review-wording-and-level,,
shopping-mall,tray,Tray,B1,placeholder definition,An open receptacle for holding or displaying or serving articles or food.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-04483494-n,https://dictionary.cambridge.org/dictionary/english/tray,https://www.oxfordlearnersdictionaries.com/definition/english/tray,,review-wording-and-level,,
shopping-mall,table,Table,B1,placeholder definition,Food or meals in general.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07580824-n,https://dictionary.cambridge.org/dictionary/english/table,https://www.oxfordlearnersdictionaries.com/definition/english/table,word-count-5-target-10-24,review-wording-and-level,,
shopping-mall,fast-food,Fast Food,B2,placeholder definition,"Used metaphorically, fast food describes actions, products, or decisions that are quick and inexpensive but offer little customization or substance. The comparison applies outside the context of eating.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=fast_food:adjective:2,https://dictionary.cambridge.org/dictionary/english/fast-food,https://www.oxfordlearnersdictionaries.com/definition/english/fast-food,word-count-28-target-10-24; headword-leakage,review-sense-wording-and-level,,
shopping-mall,drink-station,Drink Station,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/drink-station,https://www.oxfordlearnersdictionaries.com/definition/english/drink-station,missing-draft,needs-manual-definition,,
shopping-mall,menu-board,Menu Board,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/menu-board,https://www.oxfordlearnersdictionaries.com/definition/english/menu-board,missing-draft,needs-manual-definition,,
shopping-mall,line,Line,B1,placeholder definition,A formation of people or things one beside another.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-08447525-n,https://dictionary.cambridge.org/dictionary/english/line,https://www.oxfordlearnersdictionaries.com/definition/english/line,word-count-9-target-10-24,review-wording-and-level,,
shopping-mall,high-chair,High Chair,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/high-chair,https://www.oxfordlearnersdictionaries.com/definition/english/high-chair,missing-draft,needs-manual-definition,,
