"priority","unit","image_name","asset_path","finding"
"review","days-months","january.avif","/word-images/days-months/january.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","february.avif","/word-images/days-months/february.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","march.avif","/word-images/days-months/march.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","april.avif","/word-images/days-months/april.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","may.avif","/word-images/days-months/may.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","june.avif","/word-images/days-months/june.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","july.avif","/word-images/days-months/july.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","august.avif","/word-images/days-months/august.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","september.avif","/word-images/days-months/september.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","october.avif","/word-images/days-months/october.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","november.avif","/word-images/days-months/november.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","december.avif","/word-images/days-months/december.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","leap-year.avif","/word-images/days-months/leap-year.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","fiscal-year.avif","/word-images/days-months/fiscal-year.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","academic-year.avif","/word-images/days-months/academic-year.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","calendar-year.avif","/word-images/days-months/calendar-year.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","quarter.avif","/word-images/days-months/quarter.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","semester.avif","/word-images/days-months/semester.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","trimester.avif","/word-images/days-months/trimester.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","biannual.avif","/word-images/days-months/biannual.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","today.avif","/word-images/days-months/today.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","tomorrow.avif","/word-images/days-months/tomorrow.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","yesterday.avif","/word-images/days-months/yesterday.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","this-week.avif","/word-images/days-months/this-week.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","next-week.avif","/word-images/days-months/next-week.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","last-week.avif","/word-images/days-months/last-week.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","this-month.avif","/word-images/days-months/this-month.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","next-month.avif","/word-images/days-months/next-month.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","last-month.avif","/word-images/days-months/last-month.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","this-year.avif","/word-images/days-months/this-year.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","calendar.avif","/word-images/days-months/calendar.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","date.avif","/word-images/days-months/date.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","appointment.avif","/word-images/days-months/appointment.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","schedule.avif","/word-images/days-months/schedule.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","planner.avif","/word-images/days-months/planner.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","diary.avif","/word-images/days-months/diary.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","agenda.avif","/word-images/days-months/agenda.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","deadline.avif","/word-images/days-months/deadline.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","reminder.avif","/word-images/days-months/reminder.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","days-months","event.avif","/word-images/days-months/event.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","mortgage.avif","/word-images/financial-services/mortgage.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","auto-loan.avif","/word-images/financial-services/auto-loan.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","personal-loan.avif","/word-images/financial-services/personal-loan.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","student-loan.avif","/word-images/financial-services/student-loan.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","line-of-credit.avif","/word-images/financial-services/line-of-credit.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","credit-score.avif","/word-images/financial-services/credit-score.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","interest-rate.avif","/word-images/financial-services/interest-rate.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","principal.avif","/word-images/financial-services/principal.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","collateral.avif","/word-images/financial-services/collateral.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","co-signer.avif","/word-images/financial-services/co-signer.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","health-insurance.avif","/word-images/financial-services/health-insurance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","car-insurance.avif","/word-images/financial-services/car-insurance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","life-insurance.avif","/word-images/financial-services/life-insurance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","home-insurance.avif","/word-images/financial-services/home-insurance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","travel-insurance.avif","/word-images/financial-services/travel-insurance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","premium.avif","/word-images/financial-services/premium.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","deductible.avif","/word-images/financial-services/deductible.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","coverage.avif","/word-images/financial-services/coverage.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","claim.avif","/word-images/financial-services/claim.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","policy.avif","/word-images/financial-services/policy.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","stock.avif","/word-images/financial-services/stock.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","bond.avif","/word-images/financial-services/bond.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","mutual-fund.avif","/word-images/financial-services/mutual-fund.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","etf.avif","/word-images/financial-services/etf.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","portfolio.avif","/word-images/financial-services/portfolio.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","dividend.avif","/word-images/financial-services/dividend.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","capital-gain.avif","/word-images/financial-services/capital-gain.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","risk.avif","/word-images/financial-services/risk.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","return.avif","/word-images/financial-services/return.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","diversification.avif","/word-images/financial-services/diversification.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","401k.avif","/word-images/financial-services/401k.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","ira.avif","/word-images/financial-services/ira.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","pension.avif","/word-images/financial-services/pension.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","social-security.avif","/word-images/financial-services/social-security.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","annuity.avif","/word-images/financial-services/annuity.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","retirement-fund.avif","/word-images/financial-services/retirement-fund.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","compound-interest.avif","/word-images/financial-services/compound-interest.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","contribution.avif","/word-images/financial-services/contribution.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","vesting.avif","/word-images/financial-services/vesting.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","financial-services","beneficiary.avif","/word-images/financial-services/beneficiary.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","left.avif","/word-images/giving-directions/left.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","right.avif","/word-images/giving-directions/right.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","straight.avif","/word-images/giving-directions/straight.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","forward.avif","/word-images/giving-directions/forward.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","backward.avif","/word-images/giving-directions/backward.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","up.avif","/word-images/giving-directions/up.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","down.avif","/word-images/giving-directions/down.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","turn.avif","/word-images/giving-directions/turn.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","stop.avif","/word-images/giving-directions/stop.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","go.avif","/word-images/giving-directions/go.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","north.avif","/word-images/giving-directions/north.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","south.avif","/word-images/giving-directions/south.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","east.avif","/word-images/giving-directions/east.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","west.avif","/word-images/giving-directions/west.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","northeast.avif","/word-images/giving-directions/northeast.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","northwest.avif","/word-images/giving-directions/northwest.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","southeast.avif","/word-images/giving-directions/southeast.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","southwest.avif","/word-images/giving-directions/southwest.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","compass.avif","/word-images/giving-directions/compass.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","direction.avif","/word-images/giving-directions/direction.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","near.avif","/word-images/giving-directions/near.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","far.avif","/word-images/giving-directions/far.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","close.avif","/word-images/giving-directions/close.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","nearby.avif","/word-images/giving-directions/nearby.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","distant.avif","/word-images/giving-directions/distant.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","here.avif","/word-images/giving-directions/here.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","there.avif","/word-images/giving-directions/there.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","everywhere.avif","/word-images/giving-directions/everywhere.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","nowhere.avif","/word-images/giving-directions/nowhere.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","somewhere.avif","/word-images/giving-directions/somewhere.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","intersection.avif","/word-images/giving-directions/intersection.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","corner.avif","/word-images/giving-directions/corner.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","block.avif","/word-images/giving-directions/block.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","crosswalk.avif","/word-images/giving-directions/crosswalk.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","traffic-light.avif","/word-images/giving-directions/traffic-light.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","roundabout.avif","/word-images/giving-directions/roundabout.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","one-way.avif","/word-images/giving-directions/one-way.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","dead-end.avif","/word-images/giving-directions/dead-end.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","highway.avif","/word-images/giving-directions/highway.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","sidewalk.avif","/word-images/giving-directions/sidewalk.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","building.avif","/word-images/giving-directions/building.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","bridge.avif","/word-images/giving-directions/bridge.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","monument.avif","/word-images/giving-directions/monument.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","fountain.avif","/word-images/giving-directions/fountain.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","statue.avif","/word-images/giving-directions/statue.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","tower.avif","/word-images/giving-directions/tower.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","church.avif","/word-images/giving-directions/church.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","park.avif","/word-images/giving-directions/park.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","school.avif","/word-images/giving-directions/school.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","giving-directions","hospital.avif","/word-images/giving-directions/hospital.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","heart.avif","/word-images/internal-organs/heart.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","brain.avif","/word-images/internal-organs/brain.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","lungs.avif","/word-images/internal-organs/lungs.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","liver.avif","/word-images/internal-organs/liver.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","kidneys.avif","/word-images/internal-organs/kidneys.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","stomach.avif","/word-images/internal-organs/stomach.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","pancreas.avif","/word-images/internal-organs/pancreas.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","spleen.avif","/word-images/internal-organs/spleen.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","gallbladder.avif","/word-images/internal-organs/gallbladder.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","bladder.avif","/word-images/internal-organs/bladder.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","esophagus.avif","/word-images/internal-organs/esophagus.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","small-intestine.avif","/word-images/internal-organs/small-intestine.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","large-intestine.avif","/word-images/internal-organs/large-intestine.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","colon.avif","/word-images/internal-organs/colon.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","rectum.avif","/word-images/internal-organs/rectum.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","appendix.avif","/word-images/internal-organs/appendix.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","duodenum.avif","/word-images/internal-organs/duodenum.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","jejunum.avif","/word-images/internal-organs/jejunum.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","ileum.avif","/word-images/internal-organs/ileum.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","trachea.avif","/word-images/internal-organs/trachea.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","bronchi.avif","/word-images/internal-organs/bronchi.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","bronchioles.avif","/word-images/internal-organs/bronchioles.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","alveoli.avif","/word-images/internal-organs/alveoli.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","diaphragm.avif","/word-images/internal-organs/diaphragm.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","larynx.avif","/word-images/internal-organs/larynx.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","pharynx.avif","/word-images/internal-organs/pharynx.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","nasal-cavity.avif","/word-images/internal-organs/nasal-cavity.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","pleura.avif","/word-images/internal-organs/pleura.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","oxygen.avif","/word-images/internal-organs/oxygen.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","heart-chamber.avif","/word-images/internal-organs/heart-chamber.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","aorta.avif","/word-images/internal-organs/aorta.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","vein.avif","/word-images/internal-organs/vein.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","artery.avif","/word-images/internal-organs/artery.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","capillary.avif","/word-images/internal-organs/capillary.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","red-blood-cell.avif","/word-images/internal-organs/red-blood-cell.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","white-blood-cell.avif","/word-images/internal-organs/white-blood-cell.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","platelet.avif","/word-images/internal-organs/platelet.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","plasma.avif","/word-images/internal-organs/plasma.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","pulse.avif","/word-images/internal-organs/pulse.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","spinal-cord.avif","/word-images/internal-organs/spinal-cord.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","nerve.avif","/word-images/internal-organs/nerve.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","neuron.avif","/word-images/internal-organs/neuron.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","synapse.avif","/word-images/internal-organs/synapse.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","cerebrum.avif","/word-images/internal-organs/cerebrum.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","cerebellum.avif","/word-images/internal-organs/cerebellum.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","brain-stem.avif","/word-images/internal-organs/brain-stem.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","reflex.avif","/word-images/internal-organs/reflex.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","signal.avif","/word-images/internal-organs/signal.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","thyroid.avif","/word-images/internal-organs/thyroid.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","pituitary-gland.avif","/word-images/internal-organs/pituitary-gland.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","adrenal-gland.avif","/word-images/internal-organs/adrenal-gland.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","hormone.avif","/word-images/internal-organs/hormone.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","insulin.avif","/word-images/internal-organs/insulin.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","testosterone.avif","/word-images/internal-organs/testosterone.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","estrogen.avif","/word-images/internal-organs/estrogen.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","metabolism.avif","/word-images/internal-organs/metabolism.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","gland.avif","/word-images/internal-organs/gland.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","internal-organs","cortisol.avif","/word-images/internal-organs/cortisol.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","lawyer.avif","/word-images/law-firm/lawyer.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","attorney.avif","/word-images/law-firm/attorney.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","judge.avif","/word-images/law-firm/judge.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","paralegal.avif","/word-images/law-firm/paralegal.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","legal-secretary.avif","/word-images/law-firm/legal-secretary.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","notary.avif","/word-images/law-firm/notary.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","mediator.avif","/word-images/law-firm/mediator.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","arbitrator.avif","/word-images/law-firm/arbitrator.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","public-defender.avif","/word-images/law-firm/public-defender.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","prosecutor.avif","/word-images/law-firm/prosecutor.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","reception.avif","/word-images/law-firm/reception.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","conference-room.avif","/word-images/law-firm/conference-room.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","law-library.avif","/word-images/law-firm/law-library.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","partner-office.avif","/word-images/law-firm/partner-office.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","associate-office.avif","/word-images/law-firm/associate-office.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","filing-room.avif","/word-images/law-firm/filing-room.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","war-room.avif","/word-images/law-firm/war-room.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","deposition-room.avif","/word-images/law-firm/deposition-room.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","waiting-area.avif","/word-images/law-firm/waiting-area.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","records-room.avif","/word-images/law-firm/records-room.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","criminal-law.avif","/word-images/law-firm/criminal-law.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","civil-law.avif","/word-images/law-firm/civil-law.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","family-law.avif","/word-images/law-firm/family-law.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","corporate-law.avif","/word-images/law-firm/corporate-law.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","tax-law.avif","/word-images/law-firm/tax-law.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","immigration-law.avif","/word-images/law-firm/immigration-law.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","real-estate-law.avif","/word-images/law-firm/real-estate-law.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","employment-law.avif","/word-images/law-firm/employment-law.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","environmental-law.avif","/word-images/law-firm/environmental-law.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","intellectual-property.avif","/word-images/law-firm/intellectual-property.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","consult.avif","/word-images/law-firm/consult.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","represent.avif","/word-images/law-firm/represent.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","file.avif","/word-images/law-firm/file.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","appeal.avif","/word-images/law-firm/appeal.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","negotiate.avif","/word-images/law-firm/negotiate.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","litigate.avif","/word-images/law-firm/litigate.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","settle.avif","/word-images/law-firm/settle.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","draft.avif","/word-images/law-firm/draft.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","review.avif","/word-images/law-firm/review.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","law-firm","advise.avif","/word-images/law-firm/advise.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","contract.avif","/word-images/legal-documents/contract.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","agreement.avif","/word-images/legal-documents/agreement.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","terms.avif","/word-images/legal-documents/terms.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","conditions.avif","/word-images/legal-documents/conditions.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","clause.avif","/word-images/legal-documents/clause.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","amendment.avif","/word-images/legal-documents/amendment.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","addendum.avif","/word-images/legal-documents/addendum.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","breach.avif","/word-images/legal-documents/breach.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","legal-documents","void.avif","/word-images/legal-documents/void.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
